Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio,Unhedged_Daily_TC,Unhedged_Cumulative_TC,Unhedged_Portfolio_Value_Net,Unhedged_Portfolio_Return_Net,Hedged_Equity_Daily_TC,Hedged_SPY_Daily_TC,Hedged_Daily_TC,Hedged_Cumulative_TC,Hedged_Portfolio_Value_Net,Hedged_Portfolio_Return_Net
2021-09-27,138308.5718054309,104394.93312852808,340.9132688629292,0.0,50.0,138258.5718054309,-0.0007751488765728176,0.0,31.318479938558422,31.318479938558422,8952.362097709409,95442.57103081867,0.002059907707450126
2021-09-28,135952.05033239457,104671.57108370271,323.0338989435164,0.0,50.0,135902.05033239457,-0.017044306492277506,0.0,31.401471325110812,31.401471325110812,8983.76356903452,95687.8075146682,0.002569466446690205
2021-09-29,136207.5852112282,104701.78375646792,312.61644777185467,0.0,50.0,136157.5852112282,0.0018802871495215978,0.0,31.410535126940374,31.410535126940374,9015.17410416146,95686.60965230646,-1.2518442974562838e-05
2021-09-30,134401.72738935184,104549.78819167294,319.11996230372444,0.0,50.0,134351.72738935184,-0.013262998305050955,0.0,31.36493645750188,31.36493645750188,9046.539040618962,95503.24915105398,-0.0019162608218511457
2021-10-01,136002.85538999128,104591.1241242814,320.1830833761956,0.0,50.0,135952.85538999128,0.011917435166273416,0.0,31.37733723728442,31.37733723728442,9077.916377856247,95513.20774642515,0.00010427493786524522
2021-10-04,134387.3099238608,104639.26170080286,316.4342435071656,0.0,50.0,134337.3099238608,-0.011883130085765137,0.0,31.391778510240854,31.391778510240854,9109.308156366487,95529.95354443637,0.00017532442272982784
2021-10-05,135902.88656784655,104771.47580815566,318.5666344516743,0.0,50.0,135852.88656784655,0.011281874297205619,0.0,31.431442742446695,31.431442742446695,9140.739599108934,95630.73620904674,0.0010549849640979492
2021-10-06,136255.93940273396,104630.51902964624,313.5576915154594,0.0,50.0,136205.93940273396,0.0025987878786151164,0.0,31.38915570889387,31.38915570889387,9172.128754817828,95458.39027482842,-0.0018022023153891897
2021-10-07,137278.30784073976,104572.4039509929,307.69600050677695,0.0,50.0,137228.30784073976,0.007506048873411109,0.0,31.37172118529787,31.37172118529787,9203.500476003126,95368.90347498977,-0.0009374430008824985
2021-10-08,137007.529295525,104544.09799157007,307.96288446493463,0.0,50.0,136957.529295525,-0.001973197436268115,0.0,31.36322939747102,31.36322939747102,9234.863705400598,95309.23428616948,-0.0006256671372544265
2021-10-11,136380.49481072224,104765.77914344134,306.13890762240914,0.0,50.0,136330.49481072224,-0.004578313350336094,0.0,31.429733743032397,31.429733743032397,9266.29343914363,95499.48570429771,0.0019961488469941724
2021-10-12,136325.96403152822,104970.64640172578,317.3036578655785,0.0,50.0,136275.96403152822,-0.0003999895934488906,0.0,31.49119392051773,31.49119392051773,9297.784633064148,95672.86176866163,0.0018154659481701696
2021-10-13,136971.13921047398,105104.3198622432,319.2119175581418,0.0,50.0,136921.13921047398,0.004734328489479633,0.0,31.531295958672956,31.531295958672956,9329.315929022821,95775.00393322037,0.0010676189952980586
2021-10-14,139492.60237288036,105348.5052329098,317.9924444335653,0.0,50.0,139442.60237288036,0.018415441011854217,0.0,31.604551569872935,31.604551569872935,9360.920480592695,95987.5847523171,0.002219585595057083
2021-10-15,140214.8777640543,105140.35929112553,311.58780842648133,0.0,50.0,140164.8777640543,0.00517973258446891,0.0,31.542107787337656,31.542107787337656,9392.462588380033,95747.8967027455,-0.002497073451635301
2021-10-18,140250.0732772531,104875.54235281072,309.4967820649954,0.0,50.0,140200.0732772531,0.0002511008018573069,0.0,31.462662705843215,31.462662705843215,9423.925251085875,95451.61710172484,-0.0030943718997866743
2021-10-19,141550.03206108062,105093.48748729,308.82904679335735,0.0,50.0,141500.03206108062,0.00927216907552375,0.0,31.528046246186996,31.528046246186996,9455.453297332062,95638.03418995794,0.001953000838471164
2021-10-20,142463.88140139423,105387.03668780904,309.7511230944862,0.0,50.0,142413.88140139423,0.006458297761509524,0.0,31.61611100634271,31.61611100634271,9487.069408338404,95899.96727947064,0.0027387962512115394
2021-10-21,142788.33282006314,105365.28812182056,316.2150648359377,0.0,50.0,142738.33282006314,0.0022782288880565105,0.0,31.609586436546167,31.609586436546167,9518.678994774951,95846.60912704561,-0.0005563938543330371
2021-10-22,143344.20221029365,105872.7057309965,297.20151090305393,0.0,50.0,143294.20221029365,0.003894324525502535,0.0,31.761811719298947,31.761811719298947,9550.44080649425,96322.26492450225,0.0049626773632247545
2021-10-25,143527.84980773195,105499.3941511593,297.9131823597476,0.0,50.0,143477.84980773195,0.0012816121978806994,0.0,31.649818245347788,31.649818245347788,9582.090624739598,95917.30352641971,-0.004204234591036138
2021-10-26,143609.65626036882,105469.47250723206,315.13194660611134,0.0,50.0,143559.65626036882,0.0005701678185621173,0.0,31.640841752169614,31.640841752169614,9613.731466491767,95855.7410407403,-0.0006418287776663867
2021-10-27,141670.03634485754,104620.06262696584,405.1900267257304,0.0,50.0,141620.03634485754,-0.013510898298568441,0.0,31.38601878808975,31.38601878808975,9645.117485279856,94974.94514168598,-0.00918876521626344
2021-10-28,142832.8896684559,104266.3312497352,394.8459092085386,0.0,50.0,142782.8896684559,0.008211079121366094,0.0,31.279899374920557,31.279899374920557,9676.397384654776,94589.93386508043,-0.004053819415543614
2021-10-29,142765.7909058174,103947.9232301531,417.5974269011939,0.0,50.0,142715.7909058174,-0.0004699355979858044,0.0,31.18437696904593,31.18437696904593,9707.581761623822,94240.34146852928,-0.003695873147028461
2021-11-01,143173.63378627127,104020.4220023629,412.0636912357563,0.0,50.0,143123.63378627127,0.00285772778096427,0.0,31.206126600708867,31.206126600708867,9738.787888224531,94281.63411413837,0.0004381631577903278
2021-11-02,144055.76169456425,104138.66649736834,408.8451193820448,0.0,50.0,144005.76169456425,0.006163397930563086,0.0,31.2415999492105,31.2415999492105,9770.029488173743,94368.63700919459,0.000922797911530493
2021-11-03,144636.92570546913,103820.2054007305,381.3701845721537,0.0,50.0,144586.92570546913,0.0040356997113595305,0.0,31.146061620219147,31.146061620219147,9801.175549793961,94019.02985093654,-0.0037046964896185752
2021-11-04,144614.06323182493,103259.7316574577,363.322264614598,0.0,50.0,144564.06323182493,-0.00015812269008863566,0.0,30.977919497237306,30.977919497237306,9832.1534692912,93427.5781881665,-0.006290765430229994
2021-11-05,145858.32590203587,103659.2851036302,448.0855809608806,0.0,50.0,145808.32590203587,0.00860699846417301,0.0,31.09778553108906,31.09778553108906,9863.251254822288,93796.03384880791,0.00394375694828919
2021-11-08,146284.45885585973,103842.44872978968,445.0807114673012,0.0,50.0,146234.45885585973,0.002922555698980922,0.0,31.152734618936904,31.152734618936904,9894.403989441225,93948.04474034846,0.0016206537238618868
2021-11-09,146432.73598861703,104322.1699021185,360.55712007786735,0.0,50.0,146382.73598861703,0.0010139684853858189,0.0,31.29665097063555,31.29665097063555,9925.70064041186,94396.46926170665,0.004773111804482255
2021-11-10,145232.073069923,104132.16848969282,261.9768473205656,0.0,50.0,145182.073069923,-0.008202216679345287,0.0,31.239650546907843,31.239650546907843,9956.940290958768,94175.22819873405,-0.0023437429885139194
2021-11-11,145372.25569482666,104205.49625241091,266.88169412529476,0.0,50.0,145322.25569482666,0.0009655642872390402,0.0,31.26164887572327,31.26164887572327,9988.201939834491,94217.29431257643,0.0004466791814254911
2021-11-12,146387.40286805312,104293.1344730038,268.94656390277447,0.0,50.0,146337.40286805312,0.006985490063946109,0.0,31.287940341901137,31.287940341901137,10019.489880176392,94273.6445928274,0.0005980885002283554
2021-11-15,146371.49233552514,104252.40200751458,271.9253394658046,0.0,50.0,146321.49233552514,-0.0001087249890742159,0.0,31.27572060225437,31.27572060225437,10050.765600778646,94201.63640673594,-0.000763820963987083
2021-11-16,146507.10933945322,104035.4321979923,250.25470328299664,0.0,50.0,146457.10933945322,0.000926842678839801,0.0,31.210629659397686,31.210629659397686,10081.976230438044,93953.45596755426,-0.0026345661142245236
2021-11-17,145875.98689501898,103800.21482770776,276.9510074052786,0.0,50.0,145825.98689501898,-0.0043092646528442025,0.0,31.140064448312327,31.140064448312327,10113.116294886357,93687.0985328214,-0.0028349934761828788
2021-11-18,145541.8769876898,103259.59019919422,280.7931680382165,0.0,50.0,145491.8769876898,-0.002291154782787297,0.0,30.977877059758264,30.977877059758264,10144.094171946115,93115.49602724811,-0.006101186977981232
2021-11-19,144397.53507129243,102599.27018804583,266.61521469465475,0.0,50.0,144347.53507129243,-0.007865332004027836,0.0,30.779781056413746,30.779781056413746,10174.873953002529,92424.3962350433,-0.007421963278835708
2021-11-22,143753.09054717454,102376.80856808837,264.37361951256776,0.0,50.0,143703.09054717454,-0.004464534318508462,0.0,30.713042570426506,30.713042570426506,10205.586995572956,92171.22157251541,-0.002739262281833521
2021-11-23,144252.09047090888,102603.1846472037,308.8459010100719,0.0,50.0,144202.09047090888,0.0034724369659295817,0.0,30.780955394161108,30.780955394161108,10236.367950967116,92366.81669623658,0.0021220845333733696
2021-11-24,144369.0043983631,102396.49060739976,343.2441485583273,0.0,50.0,144319.0043983631,0.0008107644422659099,0.0,30.718947182219924,30.718947182219924,10267.086898149337,92129.40370925041,-0.0025703276942729003
2021-11-26,140784.5573347272,102202.018705277,332.6399682083324,0.0,50.0,140734.5573347272,-0.024836971946825215,0.0,30.660605611583097,30.660605611583097,10297.74750376092,91904.27120151608,-0.002443655322516003
2021-11-29,142062.8961289009,101893.02806336893,318.2471399506797,0.0,50.0,142012.8961289009,0.00908333261128802,0.0,30.567908419010674,30.567908419010674,10328.31541217993,91564.712651189,-0.003694698253822626
2021-11-30,138515.84932613824,101404.55533334432,332.5427491684176,0.0,50.0,138465.84932613824,-0.024976934485887226,0.0,30.421366600003296,30.421366600003296,10358.736778779934,91045.8185545644,-0.005666965816856773
2021-12-01,136621.36375677728,101183.25102719432,331.051380811927,0.0,50.0,136571.36375677728,-0.01368196980396763,0.0,30.35497530815829,30.35497530815829,10389.091754088093,90794.15927310623,-0.0027640948859979364
2021-12-02,139706.92405143782,101675.57567186776,372.7282861542969,0.0,50.0,139656.92405143782,0.022593025432151803,0.0,30.502672701560325,30.502672701560325,10419.594426789654,91255.9812450781,0.0050864722540435725
2021-12-03,138569.37027422257,101879.691842409,376.03198549075825,0.0,50.0,138519.37027422257,-0.00814534463609029,0.0,30.563907552722696,30.563907552722696,10450.158334342377,91429.53350806661,0.00190181794793709
2021-12-06,140409.8017537574,101821.70308131764,377.5439949067824,0.0,50.0,140359.8017537574,0.01328645572017395,0.0,30.54651092439529,30.54651092439529,10480.704845266773,91340.99823605086,-0.0009683443480321685
2021-12-07,143031.6170446521,101374.47310103134,359.2630924687462,0.0,50.0,142981.6170446521,0.018679246181141806,0.0,30.4123419303094,30.4123419303094,10511.117187197082,90863.35591383425,-0.005229221613959667
2021-12-08,143356.2778065262,101305.587235932,358.72482635919573,0.0,50.0,143306.2778065262,0.002270646874644733,0.0,30.3916761707796,30.3916761707796,10541.50886336786,90764.07837256414,-0.0010926026259062693
2021-12-09,142114.1602307358,101191.4168148464,358.86752858611896,0.0,50.0,142064.1602307358,-0.008667572661871348,0.0,30.357425044453915,30.357425044453915,10571.866288412315,90619.55052643408,-0.0015923463193975307
2021-12-10,142818.5329999307,100635.45422114646,355.2819244783253,0.0,50.0,142768.5329999307,0.004958131368607566,0.0,30.190636266343933,30.190636266343933,10602.056924678658,90033.3972964678,-0.006468286661776124
2021-12-13,141686.8144217586,100831.41362198768,356.9561549244287,0.0,50.0,141636.8144217586,-0.007926946886626873,0.0,30.249424086596303,30.249424086596303,10632.306348765254,90199.10727322243,0.0018405389747648826
2021-12-14,140883.96697307884,100989.41857082644,337.20198296505845,0.0,50.0,140833.96697307884,-0.00566835290639256,0.0,30.29682557124793,30.29682557124793,10662.603174336502,90326.81539648994,0.0014158468650988798
2021-12-15,142750.5135125972,100753.61550330555,319.1267707188529,0.0,50.0,142700.5135125972,0.013253525265500388,0.0,30.226084650991663,30.226084650991663,10692.829258987495,90060.78624431806,-0.002945184671950818
2021-12-16,142384.8312663205,101259.5885535337,276.89435524851626,0.0,50.0,142334.8312663205,-0.002562585356389646,0.0,30.377876566060106,30.377876566060106,10723.207135553555,90536.38141798014,0.005280824135510898
2021-12-17,141437.6057293995,101479.84388617924,268.155597565402,0.0,50.0,141387.6057293995,-0.006654910316004514,0.0,30.44395316585377,30.44395316585377,10753.651088719409,90726.19279745984,0.002096520498244603
2021-12-20,139869.66413819708,101244.5088081722,266.4157157065328,0.0,50.0,139819.66413819708,-0.011089667889300658,0.0,30.37335264245166,30.37335264245166,10784.02444136186,90460.48436681034,-0.002928684897454792
2021-12-21,142612.1865802697,101656.06235685038,283.32765220541796,0.0,50.0,142562.1865802697,0.019614711986161826,0.0,30.496818707055112,30.496818707055112,10814.521260068916,90841.54109678147,0.004212410895634511
2021-12-22,143805.03401034258,101622.18787157132,281.1500376066828,0.0,50.0,143755.03401034258,0.00836720773359656,0.0,30.486656361471393,30.486656361471393,10845.007916430386,90777.17995514093,-0.0007084990067700581
2021-12-23,144879.0831116588,101840.05868396848,276.9370130228969,0.0,50.0,144829.0831116588,0.007471384280281601,0.0,30.552017605190542,30.552017605190542,10875.559934035577,90964.49874993291,0.0020635009248419767
2021-12-27,146666.04372645885,101837.90032380835,282.01388464958853,0.0,50.0,146616.04372645885,0.012338410051400794,0.0,30.551370097142502,30.551370097142502,10906.111304132719,90931.78901967563,-0.0003595878689685028
2021-12-28,146367.23100113758,101702.57656508136,279.7888085102651,0.0,50.0,146317.23100113758,-0.0020380629413160323,0.0,30.510772969524403,30.510772969524403,10936.622077102244,90765.9544879791,-0.001823724502556967
2021-12-29,146509.41937700636,101689.18096917628,278.16575659713953,0.0,50.0,146459.41937700636,0.0009717814839433903,0.0,30.50675429075288,30.50675429075288,10967.128831392996,90722.05213778328,-0.00048368741830007167
2021-12-30,146164.89329782972,101699.013156977,285.7537796243059,0.0,50.0,146114.89329782972,-0.002352365458241912,0.0,30.509703947093097,30.509703947093097,10997.63853534009,90701.37462163692,-0.00022792160956586205
2021-12-31,145996.63108266416,101822.93285664564,303.80144809086954,0.0,50.0,145946.63108266416,-0.0011515747051369374,0.0,30.546879856993687,30.546879856993687,11028.185415197084,90794.74744144856,0.0010294531940795437
2022-01-03,146018.2036548726,101256.78405558136,316.739794430992,0.0,50.0,145968.2036548726,0.00014781137494179752,0.0,30.377035216674404,30.377035216674404,11058.562450413758,90198.22160516761,-0.00657004786169646
2022-01-04,146624.49815524372,101708.70670184886,299.5568502934286,0.0,50.0,146574.49815524372,0.004153606643023666,0.0,30.512612010554655,30.512612010554655,11089.075062424312,90619.63163942455,0.004672043713917384
2022-01-05,143940.96230012598,101571.35522919949,285.17833976277717,0.0,50.0,143890.96230012598,-0.01830834073383958,0.0,30.471406568759843,30.471406568759843,11119.546468993072,90451.80876020642,-0.0018519483712524654
