Date,Signal_Weighted_Value,Equal_Weight_Value,Signal_Weighted_Returns,Equal_Weight_Returns,Signal_Weighted_Cumulative_Return,Equal_Weight_Cumulative_Return
2022-12-06,141518.72067481038,144188.0859114829,-0.015213020168425384,-0.013831403015096156,41.518720674810375,44.18808591148289
2022-12-07,141054.62217614794,143748.2073893565,-0.003279414175378739,-0.0030507272452208033,41.054622176147944,43.74820738935652
2022-12-08,142271.04368765475,144956.71555754112,0.0086237621478845,0.00840711818347238,42.27104368765475,44.95671555754113
2022-12-09,141126.37822921167,143804.36802313427,-0.00804566712082392,-0.007949597436549464,41.12637822921166,43.80436802313427
2022-12-12,143429.76649871538,146134.9360917715,0.01632145810305303,0.016206517929012388,43.429766498715395,46.13493609177151
2022-12-13,144248.87612706784,146962.29959544397,0.005710876119705591,0.005661640712340884,44.248876127067824,46.96229959544398
2022-12-14,142999.82848417273,145682.13262129726,-0.00865897659954614,-0.008710852903572769,42.99982848417272,45.68213262129726
2022-12-15,139582.66069586732,142233.4769803774,-0.023896306901400304,-0.023672468125413206,39.58266069586731,42.233476980377404
2022-12-16,138112.03095030994,140763.10139594704,-0.010535905664971488,-0.01033776024917968,38.11203095030995,40.763101395947054
2022-12-19,136800.39115240375,139426.2845770412,-0.00949692643632224,-0.009496926436322238,36.80039115240375,39.4262845770412
2022-12-20,137306.25854899877,139941.86213498344,0.0036978505129523927,0.003697850512952392,37.30625854899876,39.94186213498345
2022-12-21,139495.21541169522,142172.83618333374,0.01594214922049836,0.015942149220498355,39.495215411695206,42.17283618333374
2022-12-22,137600.33673811497,140241.585176257,-0.013583825566976496,-0.01358382556697649,37.60033673811498,40.241585176257
2022-12-23,138465.4902043877,141095.67329465743,0.006287437129745732,0.006090120254466518,38.4654902043877,41.095673294657445
2022-12-27,138138.55897026963,140770.4654824152,-0.0023611026374548835,-0.002304874449006775,38.13855897026963,40.77046548241518
2022-12-28,136629.92169463824,139233.08465900252,-0.010921188746120341,-0.010921188746120337,36.629921694638234,39.23308465900253
2022-12-29,139025.07181946837,141673.86875640406,0.01753020198740357,0.017530201987403567,39.02507181946837,41.67386875640406
2022-12-30,138593.0794420952,141233.6457766583,-0.0031072983579117,-0.0031072983579117,38.59307944209518,41.23364577665829
2023-01-03,138275.37264733334,141001.8073124767,-0.002292371278860166,-0.0016415243188452977,38.27537264733334,41.001807312476714
2023-01-04,139834.57601789443,142592.8408085173,0.011276074261884723,0.011283780870373374,39.83457601789444,42.59284080851731
2023-01-05,137659.2186889118,140481.84740287924,-0.015556648369315185,-0.014804343567801293,37.65921868891178,40.48184740287923
2023-01-06,141125.48333754545,144057.07611407366,0.02518004011389073,0.0254497558032622,41.12548333754545,44.05707611407366
2023-01-09,141631.88119048523,144551.02639309244,0.0035882807340231544,0.003428851204974106,41.631881190485245,44.55102639309245
2023-01-10,142841.20162456305,145785.27187874677,0.008538476110836631,0.00853847611083663,42.84120162456304,45.78527187874677
2023-01-11,144294.52033135912,147263.11033160295,0.01017436629114817,0.010137090213648867,44.294520331359124,47.26311033160295
2023-01-12,144983.06007142965,147965.81548961485,0.004771766374006015,0.004771766374006015,44.98306007142965,47.96581548961485
2023-01-13,145726.28075674418,148724.32655109427,0.005126258784635578,0.005126258784635577,45.72628075674419,48.724326551094265
2023-01-17,145638.03858353186,148634.268960135,-0.000605533694774119,-0.0006055336947741186,45.63803858353186,48.63426896013501
2023-01-18,143109.10228927768,146053.3045294198,-0.0173645314016207,-0.017364531401620694,43.109102289277686,46.053304529419805
2023-01-19,141642.70936160698,144555.52799682133,-0.010246678263039816,-0.01025499927868299,41.64270936160697,44.55552799682132
2023-01-20,144348.82446255418,147317.2931381455,0.01910521983901492,0.019105219839014913,44.34882446255419,47.3172931381455
2023-01-23,145953.58492085352,148961.54857899132,0.011117239536063101,0.011161319936173066,45.95358492085353,48.961548578991334
2023-01-24,145597.63596900436,148598.26386000842,-0.0024387818363091995,-0.0024387818363091995,45.59763596900437,48.59826386000843
