date,alpha,beta,r_squared,alpha_pvalue,beta_pvalue,alpha_stderr,beta_stderr,residual_std,alpha_annualized_pct,beta_regime
2024-12-20,0.0005135484219387519,-0.036277537424260285,0.0049275321574289415,0.6115671472392994,0.5940620109439209,0.0010057687499914465,0.06769185624670684,0.007659669484728644,12.941420232856549,
2024-12-23,0.0005125785026712678,-0.0345408379498518,0.004453615082948136,0.6122798009240749,0.6124204192559826,0.0010058858012827383,0.06780992791465791,0.007659496954205627,12.916978267315947,
2024-12-24,0.0006229683923470728,-0.032481796942192505,0.0038530493996663854,0.5418737670191223,0.6375298692783756,0.0010152552933570598,0.0685781028590028,0.0077313193290712776,15.698803487146234,
2024-12-26,0.0006956386723699595,-0.02389005532867142,0.0020398512874850623,0.4946303949739108,0.7318542835578188,0.0010121265609878188,0.0693841871555742,0.0077081092977697085,17.530094543722978,
2024-12-27,0.0005392807269607295,-0.02203171221851997,0.0016971959884381801,0.599933723711628,0.7546371738993516,0.001022544270367218,0.07016158646148907,0.007787343003895835,13.589874319410383,
2024-12-30,0.0004279120261981698,-0.013384701467188499,0.0006148586623567333,0.6814488658063664,0.8508295429509443,0.0010372074606249501,0.07085548717898102,0.00789907802777957,10.783383060193879,
2024-12-31,0.00023726418832608923,-0.006753191972851149,0.0001615736430859582,0.8170890912584123,0.9232085463351704,0.001021178298068582,0.06975490506922742,0.007776158788717722,5.979057545817448,
2025-01-02,0.00037823825556974867,-0.018547941967286746,0.0012276718616389519,0.7089238014565651,0.7904112212500944,0.0010082556186422154,0.06946624622285401,0.0076743778801258355,9.531604040357667,
2025-01-03,0.0004316604175826246,-0.013340216266794618,0.0006202873532418617,0.6728054609914742,0.8501800236357095,0.0010169792863668184,0.07031009337401462,0.007737405068984366,10.87784252308214,
2025-01-06,0.0002918174811821347,-0.003538281384078018,4.389143517248645e-05,0.7742175882138262,0.9599323197374581,0.0010125359593386564,0.07012598084297611,0.00768360630060388,7.3538005257897945,
2025-01-07,0.0002626324007526407,-0.006318065262646687,0.00013969617014536058,0.7968706064698039,0.9285818712534271,0.0010156504945488005,0.07018552036781539,0.007702150127449471,6.618336498966546,
2025-01-08,0.0001492232963749596,0.0028360557934955133,2.8411154920346604e-05,0.8825915086241221,0.9677587786549786,0.0010059763435278715,0.06986347121067046,0.007618608659806537,3.760427068648982,Low
2025-01-10,-0.00017429207989978166,-0.021866103733084646,0.001654521287807807,0.8666269161620526,0.7576461408539261,0.0010332055642668242,0.07052801410210902,0.00780857875118424,-4.392160413474498,
2025-01-13,1.5377184487012993e-05,-0.030189656632137924,0.003009887182807627,0.9882347365287831,0.67716348462026,0.0010383104230749262,0.07214637148418704,0.007802738084507456,0.3875050490727274,
2025-01-14,4.3972757175130515e-05,-0.0331921467669383,0.0036142956136950848,0.9664276180723297,0.6481764727064847,0.0010402511090651012,0.07236411480810087,0.00782422214348365,1.108113480813289,
2025-01-15,0.0002764851998763226,-0.05306871774650808,0.009113057329917486,0.7938384243608316,0.4681131550471941,0.0010531320305861326,0.0726615401576186,0.007963816085231624,6.967427036883329,
2025-01-16,0.00043772047909642855,-0.06521568663185452,0.012736609087685168,0.6826237521906129,0.39059350411893967,0.001065143406845206,0.0753924195261038,0.008034172938952549,11.030556073229999,
2025-01-17,0.0006640159344335939,-0.06601529155174224,0.013098100889072898,0.5343346135097806,0.3839072949170066,0.0010621967406241844,0.07524252748278869,0.008024802589599896,16.733201547726566,
